,model,epochs,batch_size,initial_lr,fold,train_examples,sampling,train_time,test_time,filename,f1,precision,recall,bal_acc
335,GRU,50.0,128.0,0.0001,8,520709.0,SMOTE,533.4230825901031,0.6365859508514404,../results/dl/GRU_SMOTE_8_50_128.npy,0.3968198950321033,0.34735270580197575,0.5557200306860341,0.5557200306860341
336,GRU,50.0,128.0,0.0001,9,114718.0,NONE,113.35628414154053,0.6404192447662354,../results/dl/GRU_NONE_9_50_128.npy,0.1924566201834206,0.42471071338916416,0.18644637300564323,0.18644637300564323
337,GRU,50.0,128.0,0.0001,9,520709.0,SMOTE,531.1557171344757,0.6324203014373779,../results/dl/GRU_SMOTE_9_50_128.npy,0.5046867067744892,0.43823587116174023,0.664550714805698,0.664550714805698
338,GRU,50.0,128.0,0.0001,10,114718.0,NONE,114.06893372535706,0.6396224498748779,../results/dl/GRU_NONE_10_50_128.npy,0.17752605948790928,0.3112799869010776,0.17672836309114529,0.17672836309114529
339,GRU,50.0,128.0,0.0001,10,520709.0,SMOTE,545.8791434764862,0.6298768520355225,../results/dl/GRU_SMOTE_10_50_128.npy,0.4809962081951921,0.4188049422262555,0.6337375826383388,0.6337375826383388
340,CNN,50.0,128.0,0.0001,1,520702.0,SMOTE,390.00757813453674,0.5230157375335693,../results/dl/CNN_SMOTE_1_50_128.npy,0.7656648115497122,0.7416295140133242,0.7954629755542115,0.7954629755542115
341,CNN,50.0,128.0,0.0001,2,520702.0,SMOTE,385.388685464859,0.2678701877593994,../results/dl/CNN_SMOTE_2_50_128.npy,0.7506781874494916,0.7266154079209697,0.7798286967363861,0.7798286967363861
342,CNN,50.0,128.0,0.0001,3,520702.0,SMOTE,387.00541710853577,0.24197053909301758,../results/dl/CNN_SMOTE_3_50_128.npy,0.7952988649778263,0.7881783364304541,0.8072555641973572,0.8072555641973572
343,CNN,50.0,128.0,0.0001,4,520709.0,SMOTE,390.5204746723175,0.2892162799835205,../results/dl/CNN_SMOTE_4_50_128.npy,0.7572041403171449,0.7279512054429905,0.7957156418499378,0.7957156418499378
344,CNN,50.0,128.0,0.0001,5,520709.0,SMOTE,393.1464807987213,0.46865224838256836,../results/dl/CNN_SMOTE_5_50_128.npy,0.7539446074897259,0.730585100203349,0.7852394879475525,0.7852394879475525
345,CNN,50.0,128.0,0.0001,6,520709.0,SMOTE,390.2172508239746,0.2135324478149414,../results/dl/CNN_SMOTE_6_50_128.npy,0.7821736276530092,0.7577799832862563,0.8108584625250448,0.8108584625250448
346,CNN,50.0,128.0,0.0001,7,520709.0,SMOTE,391.00636553764343,0.22603726387023926,../results/dl/CNN_SMOTE_7_50_128.npy,0.7712883577782963,0.7442070024785704,0.8061068714405859,0.8061068714405859
347,CNN,50.0,128.0,0.0001,8,520709.0,SMOTE,389.288192987442,0.22101354598999023,../results/dl/CNN_SMOTE_8_50_128.npy,0.7301659552013507,0.6960706232619217,0.7757992946851059,0.7757992946851059
348,CNN,50.0,128.0,0.0001,9,520709.0,SMOTE,386.8827688694,0.255185604095459,../results/dl/CNN_SMOTE_9_50_128.npy,0.7724544752473055,0.7407113457141196,0.8121277858217636,0.8121277858217636
349,CNN,50.0,128.0,0.0001,10,520709.0,SMOTE,385.4760465621948,0.20650601387023926,../results/dl/CNN_SMOTE_10_50_128.npy,0.7553168627074073,0.7337109393189952,0.7828042746918831,0.7828042746918831
350,CNN,50.0,128.0,0.0001,1,114717.0,NONE,78.08246040344238,0.34246134757995605,../results/dl/CNN_NONE_1_50_128.npy,0.27686607986696715,0.5475187885699774,0.23730008015937903,0.23730008015937903
351,CNN,50.0,128.0,0.0001,2,114717.0,NONE,80.9669291973114,0.21628928184509277,../results/dl/CNN_NONE_2_50_128.npy,0.28228371971392646,0.5166257365288177,0.2456148121123333,0.2456148121123333
352,CNN,50.0,128.0,0.0001,3,114717.0,NONE,80.05093574523926,0.2498934268951416,../results/dl/CNN_NONE_3_50_128.npy,0.20167998156064545,0.41136242601100786,0.18884798461165805,0.18884798461165805
353,CNN,50.0,128.0,0.0001,4,114717.0,NONE,79.52168321609497,0.21615314483642578,../results/dl/CNN_NONE_4_50_128.npy,0.20312864062164104,0.525040619070341,0.19197412926661234,0.19197412926661234
354,CNN,50.0,128.0,0.0001,5,114718.0,NONE,80.59496235847473,0.26700735092163086,../results/dl/CNN_NONE_5_50_128.npy,0.21925165863566848,0.43949456416171107,0.20092967306140183,0.20092967306140183
355,CNN,50.0,128.0,0.0001,6,114718.0,NONE,80.20100355148315,0.21206402778625488,../results/dl/CNN_NONE_6_50_128.npy,0.18964171650007852,0.4438145850101476,0.18478356031587936,0.18478356031587936
356,CNN,50.0,128.0,0.0001,7,114718.0,NONE,80.927166223526,0.23749947547912598,../results/dl/CNN_NONE_7_50_128.npy,0.2033130254719522,0.48570062103787537,0.19026122760260056,0.19026122760260056
357,CNN,50.0,128.0,0.0001,8,114718.0,NONE,81.87457132339478,0.21820640563964844,../results/dl/CNN_NONE_8_50_128.npy,0.22571328799092025,0.5738322009758855,0.2061175431020855,0.2061175431020855
358,CNN,50.0,128.0,0.0001,9,114718.0,NONE,80.08048820495605,0.22806048393249512,../results/dl/CNN_NONE_9_50_128.npy,0.19302242987806234,0.5215008174672321,0.18383156771146097,0.18383156771146097
359,CNN,50.0,128.0,0.0001,10,114718.0,NONE,79.32337355613708,0.2121880054473877,../results/dl/CNN_NONE_10_50_128.npy,0.22779227071282881,0.5709430064821264,0.2068472306132834,0.2068472306132834
360,LSTM,50.0,128.0,0.0001,1,114717.0,NONE,116.47851395606995,0.7009954452514648,../results/dl/LSTM_NONE_1_50_128.npy,0.1915418264993183,0.4658268195617617,0.18436958647269147,0.18436958647269147
361,LSTM,50.0,128.0,0.0001,1,520702.0,SMOTE,556.0286841392517,0.6548101902008057,../results/dl/LSTM_SMOTE_1_50_128.npy,0.44461469952030963,0.3868210629769741,0.6228789479391553,0.6228789479391553
362,LSTM,50.0,128.0,0.0001,2,114717.0,NONE,123.50141978263855,0.6594631671905518,../results/dl/LSTM_NONE_2_50_128.npy,0.21036437843367992,0.49216273079427253,0.1959865755805922,0.1959865755805922
363,LSTM,50.0,128.0,0.0001,2,520702.0,SMOTE,560.1042284965515,0.6708543300628662,../results/dl/LSTM_SMOTE_2_50_128.npy,0.4297434613057227,0.37492563680400254,0.592925320462027,0.592925320462027
364,LSTM,50.0,128.0,0.0001,3,114717.0,NONE,120.18506264686584,0.7302014827728271,../results/dl/LSTM_NONE_3_50_128.npy,0.20800986456639067,0.5039704775963962,0.1920280928863755,0.1920280928863755
365,LSTM,50.0,128.0,0.0001,3,520702.0,SMOTE,564.5412080287933,0.6562540531158447,../results/dl/LSTM_SMOTE_3_50_128.npy,0.43762298164681146,0.38114192827425697,0.609173453541004,0.609173453541004
366,LSTM,50.0,128.0,0.0001,4,114717.0,NONE,120.74923181533813,0.6691551208496094,../results/dl/LSTM_NONE_4_50_128.npy,0.21293783501548647,0.637398273043401,0.19633628693725605,0.19633628693725605
367,LSTM,50.0,128.0,0.0001,4,520709.0,SMOTE,561.1231334209442,0.7523336410522461,../results/dl/LSTM_SMOTE_4_50_128.npy,0.4717178503216902,0.41069590829097785,0.6385277836171454,0.6385277836171454
368,LSTM,50.0,128.0,0.0001,5,114718.0,NONE,120.69128060340881,0.6709384918212891,../results/dl/LSTM_NONE_5_50_128.npy,0.21190783593718657,0.500237745869207,0.19616672809615365,0.19616672809615365
369,LSTM,50.0,128.0,0.0001,5,520709.0,SMOTE,560.9144279956818,0.6719696521759033,../results/dl/LSTM_SMOTE_5_50_128.npy,0.42296911536321113,0.3718446522751138,0.5904819529084422,0.5904819529084422
370,LSTM,50.0,128.0,0.0001,6,114718.0,NONE,121.59820055961609,0.6678388118743896,../results/dl/LSTM_NONE_6_50_128.npy,0.2065042592129802,0.4298184397873765,0.19708989041851602,0.19708989041851602
371,LSTM,50.0,128.0,0.0001,6,520709.0,SMOTE,553.4955325126648,0.6736428737640381,../results/dl/LSTM_SMOTE_6_50_128.npy,0.45033581503899045,0.3942450335005923,0.6096957778681155,0.6096957778681155
372,LSTM,50.0,128.0,0.0001,7,114718.0,NONE,118.0667827129364,0.6719245910644531,../results/dl/LSTM_NONE_7_50_128.npy,0.22671378751741317,0.5507999125210163,0.20682017291046037,0.20682017291046037
373,LSTM,50.0,128.0,0.0001,7,520709.0,SMOTE,549.4720296859741,0.6560389995574951,../results/dl/LSTM_SMOTE_7_50_128.npy,0.4380117774808982,0.37969338882095177,0.6113873103232124,0.6113873103232124
374,LSTM,50.0,128.0,0.0001,8,114718.0,NONE,119.59392738342285,0.6676836013793945,../results/dl/LSTM_NONE_8_50_128.npy,0.1998359418437743,0.4378250730598269,0.18899115985943044,0.18899115985943044
375,LSTM,50.0,128.0,0.0001,8,520709.0,SMOTE,550.8898413181305,0.6777441501617432,../results/dl/LSTM_SMOTE_8_50_128.npy,0.4574614963728523,0.3989234755369807,0.6321171610920103,0.6321171610920103
376,LSTM,50.0,128.0,0.0001,9,114718.0,NONE,119.39608669281006,0.6599338054656982,../results/dl/LSTM_NONE_9_50_128.npy,0.1821032593759165,0.36862090107227286,0.17655293963959542,0.17655293963959542
377,LSTM,50.0,128.0,0.0001,9,520709.0,SMOTE,558.3735065460205,0.7389724254608154,../results/dl/LSTM_SMOTE_9_50_128.npy,0.4648172734017634,0.4036743704287587,0.6349832239688137,0.6349832239688137
378,LSTM,50.0,128.0,0.0001,10,114718.0,NONE,120.73499798774719,0.674544095993042,../results/dl/LSTM_NONE_10_50_128.npy,0.1910789592701098,0.43197772403030193,0.18390496046507968,0.18390496046507968
379,LSTM,50.0,128.0,0.0001,10,520709.0,SMOTE,548.2977137565613,0.6517372131347656,../results/dl/LSTM_SMOTE_10_50_128.npy,0.44844437107698276,0.3919405214240169,0.6138352903428065,0.6138352903428065
